OBJECTID,poiid,title,address,lon,lat,city,category_sec,checkin_num,photo_num,category_fst,foodT,cluster,Ndist
3108,B2094757D768A0F44293,华信饭店,桥东区兴凯路与中华北大街交叉口西行300米路北(近110路永泰街站),114.47731,38.05077,311,四川菜,0,0,餐饮,中式餐饮,0,0.0
3109,B2094757D768A0F44498,七十二行民俗酒楼,新华区新华西路661号,114.463266,38.050881,311,四川菜,0,0,餐饮,中式餐饮,0,96.01823227521093
3110,B2094757D768A0F4459D,印象芙蓉,桥西区和平西路98号(近省二院),114.48273,38.05671,311,四川菜,0,0,餐饮,中式餐饮,0,12.868536494580907
3111,B2094757D768A0F4469A,雨燕川味馆,新华区广源路与国泰街交叉口西行50米路北(近合作小区),114.43877,38.05846,311,四川菜,0,0,餐饮,中式餐饮,0,0.0
3112,B2094757D768A0F4469E,自强饭店 滨华路店,新华区滨华路与泰华街交叉口东行250米(高柱村南口),114.46952,38.06926,311,四川菜,0,0,餐饮,中式餐饮,0,0.0
3113,B2094757D768A0F44892,羊肠骨道饭庄,新华区清真寺街隆盛路1号(近新华路),114.48103,38.05088,311,清真餐馆,0,0,餐饮,中式餐饮,0,0.0
3114,B2094757D768A0F54098,98度川菜演绎堂,长安区谈北路6号,114.52898,38.04844,311,四川菜,0,0,餐饮,中式餐饮,0,93.35188947490028
3115,B2094757D768A0F54092,川府坊 槐岭路店,长安区槐岭路与育才街交叉口南行15米街西(近槐底村口),114.53343,38.02508,311,四川菜,0,0,餐饮,中式餐饮,0,0.0
3116,B2094757D768A0F5419B,川味福酒楼,裕华区体育南大街怀特国际商城北侧(近槐安东路),114.53354,38.02228,311,四川菜,0,0,餐饮,中式餐饮,0,0.0
3117,B2094757D768A6FC4093,文良老北京火锅,新华区北安街19号(省二院门诊大楼对面),114.48308,38.05655,311,火锅店,1,0,餐饮,中式餐饮,0,35.434424164974324
3118,B2094757D768A6FC459D,翅道风暴,裕华区槐中路(近休门街),114.50513,38.02776,311,烧烤,0,0,餐饮,中式餐饮,0,66.87074127786344
3119,B2094757D768A6FC469F,老北京爆肚锅贴,桥东区东风路96号(近华夏灯饰城),114.49949,38.02467,311,北京菜,0,0,餐饮,中式餐饮,0,25.44675040584345
3120,B2094757D768A6FC4893,鼓楼羊杂割,桥东区东风路,114.50698,38.02471,311,快餐厅,0,0,餐饮,小吃快餐,0,0.0
3121,B2094757D768A6FD4192,王胖子驴肉火烧,桥东区平安北大街(近石家庄一中),114.50136,38.05103,311,快餐厅,0,0,餐饮,小吃快餐,0,0.0
3122,B2094757D768A6FD449F,蜀乡餐厅,桥东区四中路,114.50709,38.03842,311,四川菜,0,0,餐饮,中式餐饮,0,0.0
3123,B2094757D768A6FD469C,太安鱼,桥西区富强大街175号好望角8号(近东岗路),114.52382,38.01596,311,四川菜,0,0,餐饮,中式餐饮,0,17.812743268987372
3124,B2094757D76EA4F54993,外滩风尚,大经街鼎嘉府邸六区1号,114.4969,38.04105,311,咖啡厅,0,0,餐饮,甜点饮品,0,0.0
3125,B2094757D76EABFC409D,同成罐罐王 桥西店,桥东区中华南大街505号,114.47768,38.01525,311,快餐厅,0,0,餐饮,小吃快餐,0,0.0
3126,B2094757D76EABFC419F,摸错门,中华南大街505号(近新石中路),114.47768,38.01525,311,火锅店,66,2,餐饮,中式餐饮,0,0.0
3127,B2094757D76EABFC4598,老莰制造,桥东区体育南大街槐中路交叉口地震局旁边,114.53328,38.02868,311,火锅店,0,0,餐饮,中式餐饮,0,0.0
3128,B2094757D76EABFC459F,嘉恒大食堂,长征街73号(近正东路),114.50516,38.05235,311,中餐厅,0,0,餐饮,中式餐饮,0,17.487067130504983
3129,B2094757D76EABFC489E,上海老弄堂馄饨,桥东区建设大街北国商城食光隧道(近中山东路),114.51235,38.02196,311,特色／地方风味餐厅,0,0,餐饮,中式餐饮,0,0.0
3130,B2094757D76EABFC4998,北京馋嘴鸭,桥东区平安北大街77号(向阳路口),114.50163,38.04998,311,北京菜,0,0,餐饮,中式餐饮,0,37.89096205813972
3131,B2094757D76EABFC4993,皇冠中餐厅,中山东路303号世贸广场5楼,114.52319,38.04328,311,中餐厅,1,1,餐饮,中式餐饮,0,7.959448312736335
3132,B2094757D76EABFF409F,茶马古道茶舍,建设南大街168号(东岗路口),114.51217,38.01622,311,茶艺馆,0,0,餐饮,甜点饮品,0,72.40396258854214
3133,B2094757D76EABFF4293,黑白饸烙馆,长安区谈北路(近育才街),114.52238,38.05081,311,快餐厅,0,0,餐饮,小吃快餐,0,0.0
3134,B2094757D76EABFF449F,洁麦香蛋糕屋,桥西区西里待54楼下,114.45719,38.03681,311,甜品店,0,0,餐饮,甜点饮品,0,0.0
3135,B2094757D76EABFF459A,绿柳居,裕华区体育南大街302号(槐南路口),114.53399,38.02101,311,清真餐馆,0,0,餐饮,中式餐饮,0,0.8759768878966125
3136,B2094757D76EABFF459E,四川老店,桥东区民族路100号,114.48085,38.04466,311,四川菜,0,0,餐饮,中式餐饮,0,0.0
3137,B2094757D76EABF84098,久久精武鸭脖子 中华南大街店,桥东区中华南大街491号(近新石北路),114.47765,38.01845,311,快餐厅,0,0,餐饮,小吃快餐,0,30.301124347082162
3138,B2094757D76EABF84892,溢香茶饮,范西路与东大街交叉口(近博物馆),114.52418,38.03937,311,茶艺馆,0,0,餐饮,甜点饮品,0,141.1895819257178
3139,B2094757D76EABF9419E,朝阳茶楼,桥东区正东路国鑫箱包城2楼A区29号,114.50355,38.04633,311,茶艺馆,0,0,餐饮,甜点饮品,0,0.0
3140,B2094757D76EABF9499E,三江名鱼馆,新华路与友谊北大街交叉口南行100米街东(近十九中学),114.45162,38.04854,311,东北菜,0,0,餐饮,中式餐饮,0,0.0
3141,B2094757D76EABFA409F,东吴海鲜楼,桥西区新华路302号(近西焦村),114.45895,38.04828,311,海鲜酒楼,0,0,餐饮,中式餐饮,0,88.23918246655633
3142,B2094757D76EABFA4199,锦华城酒楼,桥西区新华路与友谊北大街交叉口西行20米路北,114.4514,38.0485,311,海鲜酒楼,0,0,餐饮,中式餐饮,0,0.0
3143,B2094757D76EABFA439E,巴蜀布依,新华区合作路与友谊北大街交叉口西南角(近11路友谊大街车站),114.45303,38.05407,311,火锅店,0,0,餐饮,中式餐饮,0,0.0
3144,B2094757D76EABFA459F,富豪火锅城,桥西区合作路与友谊北大街交叉口西行200米路南(近省机械供销公司),114.4495,38.05381,311,火锅店,0,0,餐饮,中式餐饮,0,11.1539126165612
3145,B2094757D76AA2FC469B,大煌家西饼屋,桥西区和平西路(水源街口),114.46615,38.05953,311,甜品店,0,0,餐饮,甜点饮品,0,0.0
3146,B2094757D76AA2FC489B,八鲜老鸭粉丝汤,长安区中山东路326号先天下广场6楼,114.52665,38.04223,311,快餐厅,0,0,餐饮,小吃快餐,0,0.0
3147,B2094757D76AA2FC4898,德菲斯巧克力 友谊北大街店,桥西区友谊北大街26号(近水上公园),114.45152,38.04343,311,甜品店,0,0,餐饮,甜点饮品,0,34.470427259596036
3148,B2094757D76AA2FC489C,艺秀火锅,桥东区民生路(近北国商城),114.49465,38.04248,311,火锅店,0,0,餐饮,中式餐饮,0,0.0
3149,B2094757D76AA2FD459E,新疆大盘鸡,桥西区和平西路(省电大对面),114.46615,38.05953,311,清真餐馆,0,0,餐饮,中式餐饮,0,0.0
3150,B2094757D76AA2FD489B,大爽龙虾,桥西区新石中路(广平街口),114.47357,38.01342,311,烧烤,0,0,餐饮,中式餐饮,0,26.229649404872447
3151,B2094757D76AA2FD489F,德菲斯巧克力 和平西路店,桥西区和平西路20号,114.49074,38.05488,311,甜品店,0,0,餐饮,甜点饮品,0,22.85106305321331
3152,B2094757D76AA2FD4992,烤面筋,农贸大街东段22-2号,114.51486,38.042307,311,特色／地方风味餐厅,0,0,餐饮,中式餐饮,0,0.0
3153,B2094757D76AA2FE409C,独一处特色砂锅,桥西区槐安路(近东风路),114.54154,38.0224,311,快餐厅,0,0,餐饮,小吃快餐,0,0.0
3154,B2094757D76AA2FE4299,一中食堂,桥东区平安北大街13号一中校内(中山路口),114.50185,38.0451,311,快餐厅,1,1,餐饮,小吃快餐,0,58.82860967058965
3155,B2094757D76AA2FE4392,李志卤肉,裕东菜市场,114.51486,38.042307,311,特色／地方风味餐厅,0,0,餐饮,中式餐饮,0,0.0
3156,B2094757D76AA2FE459E,丑鱼头川菜火锅,裕华区槐中路(育才街口),114.53691,38.02872,311,火锅店,0,0,餐饮,中式餐饮,0,0.0
3157,B2094757D76AA2FE469C,格朗合米线,桥西区红旗大街(新石中路口),114.45971,38.0019,311,快餐厅,0,0,餐饮,小吃快餐,0,0.0
3158,B2094757D76AA2FF409B,年年红,桥东区平安大街(近和平路口),114.50209,38.02822,311,河北菜,0,0,餐饮,中式餐饮,0,0.0
3159,B2094757D76AA2FF429C,禹家拌饭专家 广安大街店,长安区广安大街中心线F区057号,114.52247,38.04748,311,快餐厅,0,0,餐饮,小吃快餐,0,0.0
3160,B2094757D76AA2FF4398,焱春韩国拌饭馆,长安区谈中街(和平路口),114.51908,38.05077,311,韩国料理,0,0,餐饮,国际餐饮,0,0.0
3161,B2094757D76AA2FF449F,媚娘火锅城,裕华区槐中路与谈固南大街交叉口国际城东300米(近金马小区),114.53691,38.02872,311,火锅店,0,0,餐饮,中式餐饮,0,0.0
3162,B2094757D76AA2FF459D,聚福轩,桥东区中华北大街(联盟路口),114.47863,38.07294,311,河北菜,0,0,餐饮,中式餐饮,0,0.0
3163,B2094757D76AA2FF469D,私房粥铺,长安区广安大街中心线F区048号,114.52247,38.04748,311,快餐厅,0,0,餐饮,小吃快餐,0,0.0
3164,B2094757D76AA2FF4693,烧烤鞭锅,裕华区体育南大街343-1号,114.53366,38.01705,311,火锅店,0,0,餐饮,中式餐饮,0,24.928683950509193
3165,B2094757D76AA2FF479E,舒来喜火锅城,裕华区槐安东路与建设南大街交叉口东行100米路南,114.54154,38.0224,311,火锅店,0,0,餐饮,中式餐饮,0,0.0
3166,B2094757D76AA2F8409B,九龙盖饭,长安区广安大街中心线F区020号,114.52247,38.04748,311,快餐厅,0,0,餐饮,小吃快餐,0,0.0
3167,B2094757D76AA2F84198,竹荪鹅火锅寨 东明桥店,长安区中山东路410号东明桥,114.52616,38.04296,311,火锅店,0,0,餐饮,中式餐饮,0,0.0
3168,B2094757D76AA2F8429B,盛世园保定家常菜,新石中路(维明大街口),114.45477,38.01376,311,中餐厅,0,0,餐饮,中式餐饮,0,0.0
3169,B2094757D76AA2F84398,大方人家食府,裕华区塔南路与翟营大街交叉口南行50米路东(近卓达小区),114.53398,38.006,311,河北菜,0,0,餐饮,中式餐饮,0,0.0
3170,B2094757D76AA2F84498,大众饭店,裕华区槐中路与育才街交叉口南侧,114.53691,38.02872,311,河北菜,0,0,餐饮,中式餐饮,0,0.0
3171,B2094757D76AA2F8459C,华鼎居饭店,裕华区翟营南大街塔北路20号(近南王汽车站),114.51931,38.0104,311,河北菜,1,1,餐饮,中式餐饮,0,26.493686453254536
3172,B2094757D769A0F9409E,吉祥馄饨 靶场街店,桥西区靶场街(近科苑路派出所),114.44945,38.04501,311,特色／地方风味餐厅,0,0,餐饮,中式餐饮,0,112.30687591157451
3173,B2094757D769A0F9429E,新百地下超市快餐,桥西区中山西路139号新百广场地下超市,114.47751,38.04334,311,快餐厅,0,0,餐饮,小吃快餐,0,41.15349706375696
3174,B2094757D769A0F9489F,洛林奇面包房,桥西区北国超市新百店,114.47849,38.04371,311,甜品店,0,0,餐饮,甜点饮品,0,18.724045658116715
3175,B2094757D769A0F9499F,老三烧烤,桥西区城角街和槐安路交叉口,114.44405,38.02459,311,烧烤,0,0,餐饮,中式餐饮,0,10.045804320117204
3176,B2094757D769A0FA409F,恒记白吉馍夹腊汁肉,桥东区民族路(近人民商场),114.48085,38.04466,311,快餐厅,0,0,餐饮,小吃快餐,0,0.0
3177,B2094757D769A0FB429E,味道江湖 东风路店,桥东区东风路与平安南大街交叉口向西300米路北(近北国超市),114.50015,38.02505,311,四川菜,0,0,餐饮,中式餐饮,0,62.989816297309
3178,B2094757D769A0FB469D,久品香焖锅鱼,桥东区平安南大街与元北路交叉口西侧,114.50204,38.02669,311,东北菜,0,0,餐饮,中式餐饮,0,0.0
3179,B2094757D769A0FB489E,老虎灶,桥东区休门街(四中路口),114.50661,38.03169,311,烧烤,0,0,餐饮,中式餐饮,0,0.0
3180,B2094757D769A0FB499B,虹光烧烤,桥东区东风路(北国超市对面),114.50698,38.02471,311,烧烤,0,0,餐饮,中式餐饮,0,0.0
3181,B2094757D769A0F44293,河北会堂宴会厅,桥东区自强路127号(近河北会堂),114.46966,38.03989,311,河北菜,0,0,餐饮,中式餐饮,0,0.0
3182,B2094757D769A0F44393,红福涮锅,桥西区中山西路139号新百广场6楼,114.47833,38.04357,311,四川菜,0,0,餐饮,中式餐饮,0,0.0
3183,B2094757D769A0F4459B,东方大厦食堂,桥西区中山西路83号东方大厦B2楼,114.48487,38.0437,311,河北菜,0,0,餐饮,中式餐饮,0,25.613611738472567
3184,B2094757D769A0F4459D,香园桥过桥米线,桥西区红旗大街南端学院路6号,114.45929,38.00577,311,快餐厅,0,0,餐饮,小吃快餐,0,24.80011005811159
3185,B2094757D769A0F44992,云冈饭店,桥西区中山西路(时光街口),114.43842,38.04142,311,河北菜,0,0,餐饮,中式餐饮,0,0.0
3186,B2094757D769A0F54292,刘氏肉浇面 青园街店,长安区青园街(谈北路口),114.51718,38.04414,311,快餐厅,0,0,餐饮,小吃快餐,0,58.73622992387602
3187,B2094757D769A0F5459C,手工饺子,桥西区和平西路(省电大对面),114.46615,38.05953,311,东北菜,0,0,餐饮,中式餐饮,0,0.0
3188,B2094757D769A0F54698,春江快餐,长安区跃进路,114.51204,38.04635,311,快餐厅,0,0,餐饮,小吃快餐,0,39.24921886355738
3189,B2094757D769A7FC459E,银江餐厅,裕华区东港路28号燕港怡园门市2号(育才街口),114.52543,38.01454,311,河北菜,0,0,餐饮,中式餐饮,0,62.186103762973005
3190,B2094757D769A7FC469A,金丝酥饼,长安区建华大街(中山路口),114.54722,38.02256,311,甜品店,0,0,餐饮,甜点饮品,0,0.0
3191,B2094757D769A7FC469D,麦德鸡块,长安区建华大街(中山路口),114.54722,38.02256,311,快餐厅,0,0,餐饮,小吃快餐,0,0.0
3192,B2094757D769A7FC4798,冠兰拉面,长安区建设北大街(近中山路),114.51178,38.05864,311,快餐厅,0,0,餐饮,小吃快餐,0,0.0
3193,B2094757D769A7FC489F,周黑鸭 中山东路店,长安区中山东路188号北国商城(近人民广场),114.51136,38.04277,311,快餐厅,0,0,餐饮,小吃快餐,0,0.0
3194,B2094757D769A7FC499A,粥屋,桥东区东风路(近平安大街),114.50698,38.02471,311,快餐厅,0,0,餐饮,小吃快餐,0,0.0
3195,B2094757D769A7FD439F,天津二姑包子 钟家庄店,钟家庄三元奶厂,114.51486,38.042307,311,特色／地方风味餐厅,0,0,餐饮,中式餐饮,0,0.0
3196,B2094757D76AA3FE459F,辣的跳饭店,裕华区槐中路与谈固南大街交叉口向东100米路南,114.53691,38.02872,311,火锅店,0,0,餐饮,中式餐饮,0,0.0
3197,B2094757D76AA3FE499C,煎饼果子,裕华区槐安东路153号乐惠家家居建材商场对面,114.57496,38.02525,311,快餐厅,0,0,餐饮,小吃快餐,0,49.19574743740839
3198,B2094757D76AA3FF419A,川老板滋补火锅,桥西区新华西路(西二环向东200米路南),114.46965,38.04542,311,火锅店,1,1,餐饮,中式餐饮,0,127.97928153198451
3199,B2094757D76AA3FF449F,东北小吃,裕华区汇通路101号(近红楼商场),114.49916,38.0076,311,东北菜,0,0,餐饮,中式餐饮,0,50.05111750461622
3200,B2094757D76AA3FF459A,Leonidas 先天下店,长安区中山东路326号先天下广场超市入口处,114.52757,38.04288,311,甜品店,0,0,餐饮,甜点饮品,0,0.0
3201,B2094757D76AA3FF479D,家常菜馆,桥东区休门街,114.50661,38.03169,311,快餐厅,0,0,餐饮,小吃快餐,0,0.0
3202,B2094757D76AA3FF499D,华莱士 北站店,新华区北站市庄路89号(汽车北站与火车北站之间),114.46761,38.06371,311,西餐厅,0,0,餐饮,国际餐饮,0,6.671695598882477
3203,B2094757D76AA3F84292,老四涮锅,东光县城关镇东兴路(近东祥商厦),114.51486,38.042307,311,火锅店,0,0,餐饮,中式餐饮,0,0.0
3204,B2094757D76AA3F8449B,品鲜居,桥东区清真寺街与宁安路交叉口向东50米,114.48193,38.05386,311,河北菜,0,0,餐饮,中式餐饮,0,18.09765442739293
3205,B2094757D76AA3F8459A,重庆米线,桥西区槐安东路126号(近经济学院新食堂),114.53927,38.02233,311,快餐厅,0,0,餐饮,小吃快餐,0,140.09047432757038
3206,B2094757D76AA3F84698,好利来 建华南大街店,裕华区建华南大街与东岗路交叉口,114.54672,38.01585,311,甜品店,0,0,餐饮,甜点饮品,0,0.0
3207,B2094757D76AA3F84898,大郎,北国B1楼时光隧道,114.51486,38.042307,311,特色／地方风味餐厅,0,0,餐饮,中式餐饮,0,0.0
3208,B2094757D76AA3F9439B,吉祥馄饨 九中店,新华区九中街79号(近市庄路),114.48386,38.06255,311,特色／地方风味餐厅,2,0,餐饮,中式餐饮,0,15.59188816038824
3209,B2094757D76AA3F9449A,馅食粥屋,裕华区体育大街与槐中路交叉口向北50米,114.53328,38.02868,311,快餐厅,0,0,餐饮,小吃快餐,0,0.0
3210,B2094757D76AA3F94492,吉祥馄饨 联盟路店,新华区联盟路(近高柱旧货市场),114.46684,38.07916,311,特色／地方风味餐厅,0,0,餐饮,中式餐饮,0,4.909038009159292
3211,B2094757D76AA3F9489A,白老太蒸饺,桥西区清真寺街南段,114.48103,38.05088,311,特色／地方风味餐厅,0,0,餐饮,中式餐饮,0,0.0
3212,B2094757D76AA3FA4093,品汇时代顶层快餐,桥西区中山西路83号(火车站斜对面),114.48523,38.0437,311,快餐厅,1,0,餐饮,小吃快餐,0,0.0
3213,B2094757D76AA3FA429D,开封炖牛肉糊辣汤,桥西区柏林南路(北新街口),114.48708,38.07189,311,特色／地方风味餐厅,0,0,餐饮,中式餐饮,0,16.372367626112666
3214,B2094757D76AA3FA439A,食上五觉菜坊,桥西区槐安东路(翟营南大街口),114.54154,38.0224,311,河北菜,0,0,餐饮,中式餐饮,0,0.0
3215,B2094757D76AA3FA439F,刀削面,长安区中山路裕彤体育中心,114.53527,38.0402,311,特色／地方风味餐厅,0,0,餐饮,中式餐饮,0,0.875747444241965
3216,B2094757D76AA3FB439B,胖子月芽脆烧烤,桥东区中华北大街(市庄路口),114.47487,38.06326,311,烧烤,0,0,餐饮,中式餐饮,0,50.23206253385422
3217,B2094757D76AA3FB4693,董记香鸡,桥西区新石中路(近集贸市场),114.45477,38.01376,311,快餐厅,0,0,餐饮,小吃快餐,0,0.0
3218,B2094757D76AA3FB479E,金格尔快餐,长安区中山东路352号裕彤体育中心,114.53475,38.04285,311,快餐厅,0,0,餐饮,小吃快餐,0,0.0
3219,B2094757D76AA3FB4993,盛璟楚风,裕华区建设南大街(东风路口),114.51235,38.02196,311,河北菜,0,0,餐饮,中式餐饮,0,0.0
3220,B2094757D76AA3F4409E,禹家拌饭专家 民族路店,桥东区民族路69号颐高数码广场B1楼,114.48191,38.04511,311,快餐厅,0,0,餐饮,小吃快餐,0,0.0
3221,B2094757D76AA3F4419A,天一红烧肉,桥东区民族路69号颐高数码广场B1楼,114.48191,38.04511,311,快餐厅,0,0,餐饮,小吃快餐,0,0.0
3222,B2094757D76AA3F4419C,浙江快餐,桥东区民族路69号颐高数码广场B1楼,114.48191,38.04511,311,快餐厅,0,0,餐饮,小吃快餐,0,0.0
3223,B2094757D76AA3F4429B,蒙羊,桥西区新华路(清真寺街口),114.45162,38.04854,311,快餐厅,0,0,餐饮,小吃快餐,0,0.0
3224,B2094757D76AA3F4479E,百度烤吧 裕华路店,桥西区裕华路(友谊大街口),114.45219,38.03486,311,烧烤,0,0,餐饮,中式餐饮,0,0.0
3225,B2094757D76AA3F4489A,蚝酷,长安区槐北路(谈固南大街口),114.53985,38.03221,311,快餐厅,0,0,餐饮,小吃快餐,0,0.0
3226,B2094757D76AA3F4489E,吉祥馄饨 建设北大街店,长安区建设北大街(长安公园对面),114.51452,38.04858,311,快餐厅,0,0,餐饮,小吃快餐,0,1.4153407115237109
